ts,ticker,side,price,risk_score,reasons
1785701482,KXBTC15M-26AUG021615-15,no,96,55,weak cushion (dist/vol ratio 1.63); only 20s of confirmation; choppy window (4 crossings of 50c)
1785701492,KXBTC15M-26AUG021615-15,no,96,55,weak cushion (dist/vol ratio 1.72); only 30s of confirmation; choppy window (4 crossings of 50c)
1785701502,KXBTC15M-26AUG021615-15,no,96,55,weak cushion (dist/vol ratio 1.76); only 40s of confirmation; choppy window (4 crossings of 50c)
1785701513,KXBTC15M-26AUG021615-15,no,97,55,only 50s of confirmation; choppy window (4 crossings of 50c)
1785701523,KXBTC15M-26AUG021615-15,no,97,25,choppy window (4 crossings of 50c)
1785701533,KXBTC15M-26AUG021615-15,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785701543,KXBTC15M-26AUG021615-15,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785701563,KXBTC15M-26AUG021615-15,no,95,25,weak cushion (dist/vol ratio 1.43); choppy window (4 crossings of 50c)
1785701573,KXBTC15M-26AUG021615-15,no,96,25,weak cushion (dist/vol ratio 1.41); choppy window (4 crossings of 50c)
1785701583,KXBTC15M-26AUG021615-15,no,97,25,weak cushion (dist/vol ratio 1.49); choppy window (4 crossings of 50c)
1785701593,KXBTC15M-26AUG021615-15,no,97,25,weak cushion (dist/vol ratio 1.56); choppy window (4 crossings of 50c)
1785701603,KXBTC15M-26AUG021615-15,no,96,25,weak cushion (dist/vol ratio 1.64); choppy window (4 crossings of 50c)
1785701613,KXBTC15M-26AUG021615-15,no,97,25,weak cushion (dist/vol ratio 1.60); choppy window (4 crossings of 50c)
1785702319,KXBTC15M-26AUG021630-30,no,95,55,weak cushion (dist/vol ratio 1.62); only 21s of confirmation; choppy window (7 crossings of 50c)
1785702329,KXBTC15M-26AUG021630-30,no,96,55,weak cushion (dist/vol ratio 1.77); only 31s of confirmation; choppy window (7 crossings of 50c)
1785702339,KXBTC15M-26AUG021630-30,no,95,55,weak cushion (dist/vol ratio 1.67); only 41s of confirmation; choppy window (7 crossings of 50c)
1785702379,KXBTC15M-26AUG021630-30,no,95,25,weak cushion (dist/vol ratio 1.53); choppy window (7 crossings of 50c)
1785702389,KXBTC15M-26AUG021630-30,no,96,25,weak cushion (dist/vol ratio 1.73); choppy window (7 crossings of 50c)
1785702399,KXBTC15M-26AUG021630-30,no,97,25,choppy window (7 crossings of 50c)
1785702409,KXBTC15M-26AUG021630-30,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785703326,KXBTC15M-26AUG021645-45,yes,95,30,weak cushion (dist/vol ratio 0.65); only 30s of confirmation
1785703336,KXBTC15M-26AUG021645-45,yes,95,30,weak cushion (dist/vol ratio 0.67); only 40s of confirmation
1785703346,KXBTC15M-26AUG021645-45,yes,96,30,weak cushion (dist/vol ratio 0.64); only 50s of confirmation
1785703356,KXBTC15M-26AUG021645-45,yes,98,25,weak cushion (dist/vol ratio 0.71); entry 98c: sample shows 98c+ is overpriced
1785703367,KXBTC15M-26AUG021645-45,yes,98,25,weak cushion (dist/vol ratio 0.83); entry 98c: sample shows 98c+ is overpriced
1785703377,KXBTC15M-26AUG021645-45,yes,98,25,weak cushion (dist/vol ratio 0.86); entry 98c: sample shows 98c+ is overpriced
1785703397,KXBTC15M-26AUG021645-45,yes,98,25,weak cushion (dist/vol ratio 1.20); entry 98c: sample shows 98c+ is overpriced
1785704857,KXBTC15M-26AUG021715-15,yes,95,30,only 51s of confirmation
1785706125,KXBTC15M-26AUG021730-30,yes,97,55,weak cushion (dist/vol ratio 0.32); only 10s of confirmation; choppy window (10 crossings of 50c)
1785706135,KXBTC15M-26AUG021730-30,yes,98,80,weak cushion (dist/vol ratio 0.34); only 20s of confirmation; choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785707697,KXBTC15M-26AUG021800-00,no,96,25,weak cushion (dist/vol ratio 1.76); choppy window (6 crossings of 50c)
1785707707,KXBTC15M-26AUG021800-00,no,96,25,weak cushion (dist/vol ratio 1.86); choppy window (6 crossings of 50c)
1785707727,KXBTC15M-26AUG021800-00,no,96,25,choppy window (6 crossings of 50c)
1785707737,KXBTC15M-26AUG021800-00,no,96,25,choppy window (6 crossings of 50c)
1785707747,KXBTC15M-26AUG021800-00,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785707757,KXBTC15M-26AUG021800-00,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785707768,KXBTC15M-26AUG021800-00,no,97,25,choppy window (6 crossings of 50c)
1785707778,KXBTC15M-26AUG021800-00,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785707788,KXBTC15M-26AUG021800-00,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785708372,KXBTC15M-26AUG021815-15,yes,95,30,weak cushion (dist/vol ratio 1.66); only 30s of confirmation
1785708523,KXBTC15M-26AUG021815-15,yes,95,30,weak cushion (dist/vol ratio 1.47); only 30s of confirmation
1785708584,KXBTC15M-26AUG021815-15,yes,96,0,weak cushion (dist/vol ratio 1.56)
1785708594,KXBTC15M-26AUG021815-15,yes,97,0,weak cushion (dist/vol ratio 1.80)
1785709582,KXBTC15M-26AUG021830-30,no,95,30,weak cushion (dist/vol ratio 1.28); only 0s of confirmation
1785709592,KXBTC15M-26AUG021830-30,no,97,30,weak cushion (dist/vol ratio 1.51); only 11s of confirmation
1785709602,KXBTC15M-26AUG021830-30,no,98,55,only 21s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785711281,KXBTC15M-26AUG021900-00,no,95,30,weak cushion (dist/vol ratio 1.29); only 20s of confirmation
1785711291,KXBTC15M-26AUG021900-00,no,95,30,weak cushion (dist/vol ratio 1.17); only 30s of confirmation
1785711301,KXBTC15M-26AUG021900-00,no,95,30,weak cushion (dist/vol ratio 1.38); only 40s of confirmation
1785711312,KXBTC15M-26AUG021900-00,no,97,30,weak cushion (dist/vol ratio 1.34); only 50s of confirmation
1785711322,KXBTC15M-26AUG021900-00,no,97,0,weak cushion (dist/vol ratio 1.36)
1785711332,KXBTC15M-26AUG021900-00,no,98,25,weak cushion (dist/vol ratio 1.39); entry 98c: sample shows 98c+ is overpriced
1785711342,KXBTC15M-26AUG021900-00,no,98,25,weak cushion (dist/vol ratio 1.47); entry 98c: sample shows 98c+ is overpriced
1785711352,KXBTC15M-26AUG021900-00,no,98,25,weak cushion (dist/vol ratio 1.65); entry 98c: sample shows 98c+ is overpriced
1785711382,KXBTC15M-26AUG021900-00,no,98,25,weak cushion (dist/vol ratio 1.63); entry 98c: sample shows 98c+ is overpriced
1785711412,KXBTC15M-26AUG021900-00,no,98,25,weak cushion (dist/vol ratio 1.53); entry 98c: sample shows 98c+ is overpriced
1785712269,KXBTC15M-26AUG021915-15,no,96,55,weak cushion (dist/vol ratio 1.55); only 10s of confirmation; choppy window (4 crossings of 50c)
1785712279,KXBTC15M-26AUG021915-15,no,96,55,weak cushion (dist/vol ratio 1.53); only 20s of confirmation; choppy window (4 crossings of 50c)
1785712289,KXBTC15M-26AUG021915-15,no,98,80,weak cushion (dist/vol ratio 1.89); only 30s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785714110,KXBTC15M-26AUG021945-45,no,95,30,weak cushion (dist/vol ratio 1.10); only 51s of confirmation
1785714120,KXBTC15M-26AUG021945-45,no,96,0,weak cushion (dist/vol ratio 1.22)
1785714130,KXBTC15M-26AUG021945-45,no,97,0,weak cushion (dist/vol ratio 1.23)
1785714150,KXBTC15M-26AUG021945-45,no,96,30,weak cushion (dist/vol ratio 1.10); only 0s of confirmation
1785714160,KXBTC15M-26AUG021945-45,no,97,30,weak cushion (dist/vol ratio 1.34); only 10s of confirmation
1785714170,KXBTC15M-26AUG021945-45,no,97,30,weak cushion (dist/vol ratio 1.26); only 20s of confirmation
1785714181,KXBTC15M-26AUG021945-45,no,96,30,weak cushion (dist/vol ratio 1.06); only 30s of confirmation
1785714191,KXBTC15M-26AUG021945-45,no,96,30,weak cushion (dist/vol ratio 1.08); only 41s of confirmation
1785714221,KXBTC15M-26AUG021945-45,no,98,25,weak cushion (dist/vol ratio 0.86); entry 98c: sample shows 98c+ is overpriced
1785714231,KXBTC15M-26AUG021945-45,no,98,25,weak cushion (dist/vol ratio 0.78); entry 98c: sample shows 98c+ is overpriced
1785715592,KXBTC15M-26AUG022015-15,no,95,55,only 10s of confirmation; choppy window (3 crossings of 50c)
1785715602,KXBTC15M-26AUG022015-15,no,95,55,only 20s of confirmation; choppy window (3 crossings of 50c)
1785715612,KXBTC15M-26AUG022015-15,no,96,55,only 30s of confirmation; choppy window (3 crossings of 50c)
1785715622,KXBTC15M-26AUG022015-15,no,96,55,only 40s of confirmation; choppy window (3 crossings of 50c)
1785715632,KXBTC15M-26AUG022015-15,no,95,55,only 50s of confirmation; choppy window (3 crossings of 50c)
1785715642,KXBTC15M-26AUG022015-15,no,95,25,choppy window (3 crossings of 50c)
1785715652,KXBTC15M-26AUG022015-15,no,96,25,choppy window (3 crossings of 50c)
1785715662,KXBTC15M-26AUG022015-15,no,96,25,choppy window (3 crossings of 50c)
1785715672,KXBTC15M-26AUG022015-15,no,97,25,choppy window (3 crossings of 50c)
1785715682,KXBTC15M-26AUG022015-15,no,96,25,choppy window (3 crossings of 50c)
1785715693,KXBTC15M-26AUG022015-15,no,96,25,choppy window (3 crossings of 50c)
1785715703,KXBTC15M-26AUG022015-15,no,97,25,choppy window (3 crossings of 50c)
1785715713,KXBTC15M-26AUG022015-15,no,97,25,choppy window (3 crossings of 50c)
1785715723,KXBTC15M-26AUG022015-15,no,97,25,choppy window (3 crossings of 50c)
1785715733,KXBTC15M-26AUG022015-15,no,97,25,choppy window (3 crossings of 50c)
1785715743,KXBTC15M-26AUG022015-15,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785715753,KXBTC15M-26AUG022015-15,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785715763,KXBTC15M-26AUG022015-15,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785715773,KXBTC15M-26AUG022015-15,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785715783,KXBTC15M-26AUG022015-15,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785715793,KXBTC15M-26AUG022015-15,no,98,50,choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785716771,KXBTC15M-26AUG022030-30,no,95,55,weak cushion (dist/vol ratio 1.69); only 30s of confirmation; choppy window (3 crossings of 50c)
1785716781,KXBTC15M-26AUG022030-30,no,95,55,weak cushion (dist/vol ratio 1.73); only 40s of confirmation; choppy window (3 crossings of 50c)
1785716811,KXBTC15M-26AUG022030-30,no,95,25,weak cushion (dist/vol ratio 1.78); choppy window (3 crossings of 50c)
1785716821,KXBTC15M-26AUG022030-30,no,96,25,weak cushion (dist/vol ratio 1.86); choppy window (3 crossings of 50c)
1785716862,KXBTC15M-26AUG022030-30,no,97,25,choppy window (3 crossings of 50c)
1785717547,KXBTC15M-26AUG022045-45,yes,95,55,weak cushion (dist/vol ratio 1.73); only 50s of confirmation; choppy window (5 crossings of 50c)
1785717557,KXBTC15M-26AUG022045-45,yes,96,25,choppy window (5 crossings of 50c)
1785717567,KXBTC15M-26AUG022045-45,yes,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785717577,KXBTC15M-26AUG022045-45,yes,96,25,choppy window (5 crossings of 50c)
1785717587,KXBTC15M-26AUG022045-45,yes,97,25,choppy window (5 crossings of 50c)
1785717597,KXBTC15M-26AUG022045-45,yes,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785717608,KXBTC15M-26AUG022045-45,yes,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785717618,KXBTC15M-26AUG022045-45,yes,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785718726,KXBTC15M-26AUG022100-00,no,95,55,weak cushion (dist/vol ratio 1.13); only 0s of confirmation; choppy window (9 crossings of 50c)
1785718736,KXBTC15M-26AUG022100-00,no,96,55,weak cushion (dist/vol ratio 1.19); only 10s of confirmation; choppy window (9 crossings of 50c)
1785719543,KXBTC15M-26AUG022115-15,no,95,55,weak cushion (dist/vol ratio 1.47); only 20s of confirmation; choppy window (4 crossings of 50c)
1785719553,KXBTC15M-26AUG022115-15,no,96,55,weak cushion (dist/vol ratio 1.46); only 30s of confirmation; choppy window (4 crossings of 50c)
1785719563,KXBTC15M-26AUG022115-15,no,96,55,weak cushion (dist/vol ratio 1.51); only 40s of confirmation; choppy window (4 crossings of 50c)
1785719583,KXBTC15M-26AUG022115-15,no,96,25,weak cushion (dist/vol ratio 1.30); choppy window (4 crossings of 50c)
1785719593,KXBTC15M-26AUG022115-15,no,95,25,weak cushion (dist/vol ratio 1.36); choppy window (4 crossings of 50c)
1785720430,KXBTC15M-26AUG022130-30,no,96,55,only 10s of confirmation; choppy window (5 crossings of 50c)
1785720440,KXBTC15M-26AUG022130-30,no,96,55,only 20s of confirmation; choppy window (5 crossings of 50c)
1785720450,KXBTC15M-26AUG022130-30,no,97,55,only 30s of confirmation; choppy window (5 crossings of 50c)
1785720460,KXBTC15M-26AUG022130-30,no,95,55,only 40s of confirmation; choppy window (5 crossings of 50c)
1785720470,KXBTC15M-26AUG022130-30,no,97,55,only 50s of confirmation; choppy window (5 crossings of 50c)
1785720480,KXBTC15M-26AUG022130-30,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785721307,KXBTC15M-26AUG022145-45,yes,95,30,weak cushion (dist/vol ratio 1.04); only 30s of confirmation
1785721317,KXBTC15M-26AUG022145-45,yes,98,55,weak cushion (dist/vol ratio 1.15); only 40s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785722083,KXBTC15M-26AUG022200-00,no,96,55,weak cushion (dist/vol ratio 1.63); only 30s of confirmation; choppy window (7 crossings of 50c)
1785722093,KXBTC15M-26AUG022200-00,no,97,55,weak cushion (dist/vol ratio 1.66); only 40s of confirmation; choppy window (7 crossings of 50c)
1785722103,KXBTC15M-26AUG022200-00,no,97,55,weak cushion (dist/vol ratio 1.89); only 50s of confirmation; choppy window (7 crossings of 50c)
1785722123,KXBTC15M-26AUG022200-00,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785722143,KXBTC15M-26AUG022200-00,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785722154,KXBTC15M-26AUG022200-00,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785722164,KXBTC15M-26AUG022200-00,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785722174,KXBTC15M-26AUG022200-00,no,97,25,choppy window (7 crossings of 50c)
1785722184,KXBTC15M-26AUG022200-00,no,97,25,choppy window (7 crossings of 50c)
1785722194,KXBTC15M-26AUG022200-00,no,97,25,choppy window (7 crossings of 50c)
1785722204,KXBTC15M-26AUG022200-00,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785722214,KXBTC15M-26AUG022200-00,no,96,25,choppy window (7 crossings of 50c)
1785722224,KXBTC15M-26AUG022200-00,no,97,25,choppy window (7 crossings of 50c)
1785722234,KXBTC15M-26AUG022200-00,no,97,25,choppy window (7 crossings of 50c)
1785722244,KXBTC15M-26AUG022200-00,no,96,25,choppy window (7 crossings of 50c)
1785722254,KXBTC15M-26AUG022200-00,no,96,25,choppy window (7 crossings of 50c)
1785722264,KXBTC15M-26AUG022200-00,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785722275,KXBTC15M-26AUG022200-00,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785722295,KXBTC15M-26AUG022200-00,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785723021,KXBTC15M-26AUG022215-15,no,95,55,only 0s of confirmation; choppy window (4 crossings of 50c)
1785723141,KXBTC15M-26AUG022215-15,no,97,55,only 40s of confirmation; choppy window (4 crossings of 50c)
1785723152,KXBTC15M-26AUG022215-15,no,98,80,only 50s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785724089,KXBTC15M-26AUG022230-30,no,98,80,only 30s of confirmation; choppy window (3 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785724815,KXBTC15M-26AUG022245-45,yes,96,0,weak cushion (dist/vol ratio 1.73)
1785725772,KXBTC15M-26AUG022300-00,no,97,55,weak cushion (dist/vol ratio 1.77); only 50s of confirmation; choppy window (6 crossings of 50c)
1785725782,KXBTC15M-26AUG022300-00,no,97,25,weak cushion (dist/vol ratio 1.90); choppy window (6 crossings of 50c)
1785725792,KXBTC15M-26AUG022300-00,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785725802,KXBTC15M-26AUG022300-00,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785725822,KXBTC15M-26AUG022300-00,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785725832,KXBTC15M-26AUG022300-00,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785725852,KXBTC15M-26AUG022300-00,no,98,50,choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785726790,KXBTC15M-26AUG022315-15,no,96,55,weak cushion (dist/vol ratio 1.88); only 0s of confirmation; choppy window (10 crossings of 50c)
1785726800,KXBTC15M-26AUG022315-15,no,98,80,only 10s of confirmation; choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785726810,KXBTC15M-26AUG022315-15,no,97,55,only 20s of confirmation; choppy window (10 crossings of 50c)
1785726820,KXBTC15M-26AUG022315-15,no,98,80,only 30s of confirmation; choppy window (10 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785727576,KXBTC15M-26AUG022330-30,no,97,55,weak cushion (dist/vol ratio 1.83); only 31s of confirmation; choppy window (9 crossings of 50c)
1785727606,KXBTC15M-26AUG022330-30,no,97,25,weak cushion (dist/vol ratio 1.73); choppy window (9 crossings of 50c)
1785727616,KXBTC15M-26AUG022330-30,no,97,25,weak cushion (dist/vol ratio 1.77); choppy window (9 crossings of 50c)
1785727626,KXBTC15M-26AUG022330-30,no,97,25,choppy window (9 crossings of 50c)
1785727636,KXBTC15M-26AUG022330-30,no,96,25,weak cushion (dist/vol ratio 1.68); choppy window (9 crossings of 50c)
1785727646,KXBTC15M-26AUG022330-30,no,95,25,weak cushion (dist/vol ratio 1.73); choppy window (9 crossings of 50c)
1785727656,KXBTC15M-26AUG022330-30,no,97,25,weak cushion (dist/vol ratio 1.79); choppy window (9 crossings of 50c)
1785727666,KXBTC15M-26AUG022330-30,no,98,50,weak cushion (dist/vol ratio 1.86); choppy window (9 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785727687,KXBTC15M-26AUG022330-30,no,95,25,weak cushion (dist/vol ratio 1.26); choppy window (9 crossings of 50c)
1785727697,KXBTC15M-26AUG022330-30,no,97,25,weak cushion (dist/vol ratio 1.40); choppy window (9 crossings of 50c)
1785728513,KXBTC15M-26AUG022345-45,no,95,55,weak cushion (dist/vol ratio 1.38); only 50s of confirmation; choppy window (7 crossings of 50c)
1785728523,KXBTC15M-26AUG022345-45,no,98,50,weak cushion (dist/vol ratio 1.81); choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785728533,KXBTC15M-26AUG022345-45,no,98,50,weak cushion (dist/vol ratio 1.88); choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785728574,KXBTC15M-26AUG022345-45,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785728584,KXBTC15M-26AUG022345-45,no,98,50,weak cushion (dist/vol ratio 1.81); choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785728594,KXBTC15M-26AUG022345-45,no,98,50,weak cushion (dist/vol ratio 1.84); choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785728604,KXBTC15M-26AUG022345-45,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785728614,KXBTC15M-26AUG022345-45,no,98,50,choppy window (7 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785729027,KXBTC15M-26AUG030000-00,no,95,30,only 0s of confirmation
1785729148,KXBTC15M-26AUG030000-00,no,96,30,only 20s of confirmation
1785729158,KXBTC15M-26AUG030000-00,no,96,30,only 30s of confirmation
1785729168,KXBTC15M-26AUG030000-00,no,96,30,only 40s of confirmation
1785729178,KXBTC15M-26AUG030000-00,no,96,30,only 50s of confirmation
1785732097,KXBTC15M-26AUG030045-45,yes,95,25,weak cushion (dist/vol ratio 1.28); choppy window (3 crossings of 50c)
1785732108,KXBTC15M-26AUG030045-45,yes,95,25,weak cushion (dist/vol ratio 1.31); choppy window (3 crossings of 50c)
1785732239,KXBTC15M-26AUG030045-45,no,96,55,weak cushion (dist/vol ratio 1.65); only 20s of confirmation; choppy window (4 crossings of 50c)
1785733880,KXBTC15M-26AUG030115-15,yes,95,55,weak cushion (dist/vol ratio 0.95); only 41s of confirmation; choppy window (6 crossings of 50c)
1785733890,KXBTC15M-26AUG030115-15,yes,97,55,weak cushion (dist/vol ratio 1.27); only 51s of confirmation; choppy window (6 crossings of 50c)
1785733900,KXBTC15M-26AUG030115-15,yes,97,25,weak cushion (dist/vol ratio 1.27); choppy window (6 crossings of 50c)
1785733910,KXBTC15M-26AUG030115-15,yes,97,25,weak cushion (dist/vol ratio 1.30); choppy window (6 crossings of 50c)
1785733920,KXBTC15M-26AUG030115-15,yes,98,50,weak cushion (dist/vol ratio 1.38); choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785733930,KXBTC15M-26AUG030115-15,yes,98,50,weak cushion (dist/vol ratio 1.47); choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785733960,KXBTC15M-26AUG030115-15,yes,98,50,weak cushion (dist/vol ratio 1.43); choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785734897,KXBTC15M-26AUG030130-30,no,97,30,weak cushion (dist/vol ratio 1.38); only 10s of confirmation
1785734917,KXBTC15M-26AUG030130-30,no,96,30,weak cushion (dist/vol ratio 1.34); only 30s of confirmation
1785734937,KXBTC15M-26AUG030130-30,no,98,55,weak cushion (dist/vol ratio 1.40); only 50s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785735784,KXBTC15M-26AUG030145-45,no,97,30,weak cushion (dist/vol ratio 1.84); only 0s of confirmation
1785735794,KXBTC15M-26AUG030145-45,no,98,55,only 10s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785735804,KXBTC15M-26AUG030145-45,no,98,55,only 20s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785735814,KXBTC15M-26AUG030145-45,no,98,55,only 30s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785737597,KXBTC15M-26AUG030215-15,yes,98,55,weak cushion (dist/vol ratio 1.80); only 0s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785737607,KXBTC15M-26AUG030215-15,yes,98,55,weak cushion (dist/vol ratio 1.89); only 10s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785738322,KXBTC15M-26AUG030230-30,no,96,30,only 20s of confirmation
1785738333,KXBTC15M-26AUG030230-30,no,96,30,only 30s of confirmation
1785738343,KXBTC15M-26AUG030230-30,no,97,30,only 41s of confirmation
1785738353,KXBTC15M-26AUG030230-30,no,98,55,only 51s of confirmation; entry 98c: sample shows 98c+ is overpriced
1785738363,KXBTC15M-26AUG030230-30,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785738373,KXBTC15M-26AUG030230-30,no,98,25,entry 98c: sample shows 98c+ is overpriced
1785739169,KXBTC15M-26AUG030245-45,no,95,55,only 10s of confirmation; choppy window (4 crossings of 50c)
1785739189,KXBTC15M-26AUG030245-45,no,96,55,only 30s of confirmation; choppy window (4 crossings of 50c)
1785739199,KXBTC15M-26AUG030245-45,no,96,55,only 40s of confirmation; choppy window (4 crossings of 50c)
1785739209,KXBTC15M-26AUG030245-45,no,98,80,only 50s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785739219,KXBTC15M-26AUG030245-45,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785739229,KXBTC15M-26AUG030245-45,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785739239,KXBTC15M-26AUG030245-45,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785739260,KXBTC15M-26AUG030245-45,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785740307,KXBTC15M-26AUG030300-00,no,95,55,weak cushion (dist/vol ratio 1.84); only 10s of confirmation; choppy window (10 crossings of 50c)
1785741215,KXBTC15M-26AUG030315-15,yes,96,55,weak cushion (dist/vol ratio 0.61); only 0s of confirmation; choppy window (16 crossings of 50c)
1785742082,KXBTC15M-26AUG030330-30,yes,95,30,weak cushion (dist/vol ratio 0.88); only 10s of confirmation
1785743029,KXBTC15M-26AUG030345-45,no,95,55,weak cushion (dist/vol ratio 1.05); only 0s of confirmation; choppy window (6 crossings of 50c)
1785743039,KXBTC15M-26AUG030345-45,no,98,80,weak cushion (dist/vol ratio 1.13); only 10s of confirmation; choppy window (6 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785743805,KXBTC15M-26AUG030400-00,no,95,55,weak cushion (dist/vol ratio 1.73); only 0s of confirmation; choppy window (4 crossings of 50c)
1785743825,KXBTC15M-26AUG030400-00,no,98,80,only 20s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785743835,KXBTC15M-26AUG030400-00,no,98,80,only 30s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785743845,KXBTC15M-26AUG030400-00,no,98,80,only 40s of confirmation; choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785743936,KXBTC15M-26AUG030400-00,no,98,50,choppy window (4 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785744601,KXBTC15M-26AUG030415-15,no,96,55,only 30s of confirmation; choppy window (5 crossings of 50c)
1785744611,KXBTC15M-26AUG030415-15,no,96,55,only 40s of confirmation; choppy window (5 crossings of 50c)
1785744621,KXBTC15M-26AUG030415-15,no,96,55,only 50s of confirmation; choppy window (5 crossings of 50c)
1785744631,KXBTC15M-26AUG030415-15,no,97,25,choppy window (5 crossings of 50c)
1785744641,KXBTC15M-26AUG030415-15,no,96,25,choppy window (5 crossings of 50c)
1785744652,KXBTC15M-26AUG030415-15,no,97,25,choppy window (5 crossings of 50c)
1785744662,KXBTC15M-26AUG030415-15,no,97,25,choppy window (5 crossings of 50c)
1785744672,KXBTC15M-26AUG030415-15,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
1785744682,KXBTC15M-26AUG030415-15,no,98,50,choppy window (5 crossings of 50c); entry 98c: sample shows 98c+ is overpriced
